name,tex_name,value,fit_uncertainty,stat_minus,stat_plus,syst_minus,syst_plus,total_minus,total_plus,fixed
Nnorm,$N_{\mathrm{norm}}$,0.0052212855642154565,0.0006069591661627501,0.0010504423635607435,0.0006510744624016514,0.00021961144380855824,0.0003002694473525948,0.0010731534584647066,0.0007169795649842694,False
P_CF3_vis_dir,"$\mathcal{W}_{\mathrm{CF}_3^*,\mathrm{vis}}^{\mathrm{dir}}$",0.11130292219176816,0.014935828408398933,0.012510605808775832,0.028879853818459866,0.014117690695529164,0.01258524215382173,0.018863309579106376,0.03150292489033268,False
P_Ar_dbleStar,$\mathcal{W}_{\mathrm{Ar}^{**}}$,0.2547771375909977,0.03276720098109137,0.029567368757380835,0.07273720549860607,0.03391425446921517,0.029596515716179883,0.04499339897626786,0.07852805107911778,False
K_Ar_dbleStar_Q_Ar,"$K_{\mathrm{Ar}^{**},Q(\mathrm{Ar})}\,[\mathrm{ns}^{-1}]$",0.31370179214489996,0.6594610921566897,0.16124458207909104,0.019958094365521095,0.004487187835864603,0.005770086438208921,0.16130700575156387,0.02077545253917342,False
K_Ar_dbleStar_Q_CF4,"$K_{\mathrm{Ar}^{**},Q(\mathrm{CF}_4)}\,[\mathrm{ns}^{-1}]$",11.499999999999998,23.28979803749707,6.110802324978779,0.0,2.8900792869990255e-10,0.0,6.110802324978779,0.0,False
inv_tau_dis_K_relax,$1/(\tau_{\mathrm{dis}}K_{\mathrm{relax}})$,0.008007275532823238,0.0036246357453748484,0.005148673411569357,0.005922164684980103,0.0010895840424768096,0.001507866704150554,0.005262701899653955,0.006111112546297223,False
tau_uv_K_CF4_Q_CF4,"$\tau_{\mathrm{uv}}K_{\mathrm{CF_4}^{+,*}Q(\mathrm{CF}_4)}$",0.065,,0.0,0.0,0.0,0.0,0.0,0.0,True
P_CF4_dir,"$\mathcal{W}_{\mathrm{CF}_4^{+,*}}^{\mathrm{dir}}$",0.18375636047655328,0.02196806303530445,0.019779654896738996,0.04373977016572639,0.0038336332043382437,0.0034881641016120957,0.02014774159501495,0.04387863697689735,False
K_Ar3rd_Q_CF4,"$K_{\mathrm{Ar}^{++},Q(\mathrm{CF}_4)}\,[\mathrm{ns}^{-1}]$",50.05,,0.0,0.0,0.0,0.0,0.0,0.0,True
P_Ar3rd,$\mathcal{W}_{\mathrm{Ar}^{++}}$,0.40945921121315065,0.08089637669613414,0.03846253469614286,0.0769118628440546,0.007562265523264777,0.012195641510908073,0.03919890859572945,0.07787277006762539,False
P_CF3_uv_dir,$\mathcal{B}r_{\mathrm{UV}}(\mathrm{CF}_3^*)$,5.318725220488038e-25,0.06826312308707862,5.318725208064449e-25,1.4754063106146998e-20,5.317796004258512e-25,4.089483260190021e-21,7.521156306167823e-25,1.53103315272904e-20,False
